customer_key,customer_number,customer_name,age,age_group,customer_segment,last_order_date,recency,total_orders,total_sales,total_quantity,lifespan,avg_order_value,avg_monthly_spend
13112,AW00024111,Cameron Long,42,40-49,New,15-08-2013,152,1,5,1,1,5,5
17085,AW00028084,Cameron McDonald,52,50 and above,New,06-09-2013,152,1,60,3,3,60,60
10846,AW00021845,Cameron Miller,66,50 and above,New,29-03-2013,157,1,5,1,1,5,5
773,AW00011772,Cameron Moore,42,40-49,VIP,15-05-2013,155,2,5913,4,4,2956.5,311.2105
14791,AW00025790,Cameron Patterson,67,50 and above,New,05-01-2014,148,1,69,4,4,69,69
9197,AW00020196,Cameron Perry,59,50 and above,New,27-06-2013,154,1,1120,1,1,1120,1120
15515,AW00026514,Cameron Powell,70,50 and above,New,17-06-2013,154,1,30,2,2,30,30
11985,AW00022984,Cameron Robinson,41,40-49,New,20-12-2013,148,1,35,2,2,35,35
302,AW00011301,Cameron Rodriguez,60,50 and above,New,11-10-2013,150,2,131,5,5,65.5,32.75
8126,AW00019125,Cameron Russell,53,50 and above,New,01-12-2013,149,1,1736,2,2,1736,1736
13071,AW00024070,Cameron Shan,93,50 and above,New,08-10-2013,151,1,36,3,3,36,36
6833,AW00017832,Cameron Sharma,57,50 and above,New,13-08-2013,152,1,25,1,1,25,25
5778,AW00016777,Cameron Simmons,76,50 and above,New,24-02-2013,158,1,125,2,2,125,125
2590,AW00013589,Cameron Smith,61,50 and above,New,20-08-2013,152,1,79,3,3,79,79
1446,AW00012445,Cameron Taylor,63,50 and above,New,08-08-2013,153,1,22,1,1,22,22
18326,AW00029325,Cameron Thomas,44,40-49,New,18-08-2013,152,1,63,3,3,63,63
5621,AW00016620,Cameron Thompson,41,40-49,VIP,03-12-2013,149,2,5895,3,3,2947.5,173.3824
11243,AW00022242,Cameron Walker,49,40-49,New,06-03-2013,158,1,37,3,3,37,37
12125,AW00023124,Cameron Wang,47,40-49,New,13-01-2014,147,1,30,1,1,30,30
17814,AW00028813,Cameron Washington,49,40-49,New,13-03-2013,157,1,38,3,3,38,38
12831,AW00023830,Cameron White,48,40-49,Regular,20-08-2013,152,2,4802,3,3,2401,218.2727
10499,AW00021498,Cameron Wilson,64,50 and above,New,14-11-2013,149,1,135,3,3,135,135
1118,AW00012117,Cameron Yang,69,50 and above,New,18-12-2013,148,2,160,3,3,80,40
10634,AW00021633,Cameron Zhang,55,50 and above,New,23-03-2013,157,1,65,2,2,65,65
10394,AW00021393,Candace Arun,66,50 and above,Regular,14-09-2013,151,2,4924,5,5,2462,259.1579
16535,AW00027534,Candace Chapman,56,50 and above,New,07-12-2012,161,1,2071,1,1,2071,2071
106,AW00011105,Candace Fernandez,55,50 and above,VIP,05-06-2013,155,3,8096,5,5,2698.6667,337.3333
8328,AW00019327,Candace Gonzalez,54,50 and above,New,09-02-2013,159,1,5,1,1,5,5
7283,AW00018282,Candace Kapoor,53,50 and above,New,17-09-2013,151,2,31,2,2,15.5,4.4286
11410,AW00022409,Candace Madan,41,40-49,Regular,05-06-2013,155,2,2746,3,3,1373,228.8333
8334,AW00019333,Candace Malhotra,55,50 and above,New,27-11-2013,149,1,35,3,3,35,35
5560,AW00016559,Candace Martinez,51,50 and above,New,23-12-2013,148,2,4706,6,6,2353,427.8182
589,AW00011588,Candace Mehta,56,50 and above,New,12-05-2013,155,2,4369,2,2,2184.5,873.8
3191,AW00014190,Candace Patel,69,50 and above,New,16-07-2013,153,1,37,2,2,37,37
8307,AW00019306,Candace Perez,52,50 and above,New,13-07-2013,153,1,29,2,2,29,29
11149,AW00022148,Candace Prasad,73,50 and above,New,22-06-2013,154,1,70,1,1,70,70
767,AW00011766,Candace Raman,54,50 and above,VIP,10-07-2013,153,3,8280,11,11,2760,394.2857
14430,AW00025429,Candace Rana,46,40-49,New,19-06-2013,154,1,2393,2,2,2393,2393
6976,AW00017975,Candace Sai,46,40-49,Regular,09-02-2013,159,2,1518,3,3,759,69
10568,AW00021567,Candace Sanchez,43,40-49,Regular,26-10-2013,150,2,4973,5,5,2486.5,261.7368
10381,AW00021380,Candace Sara,70,50 and above,Regular,02-05-2013,156,2,2736,4,4,1368,195.4286
4438,AW00015437,Candace Srini,73,50 and above,New,16-01-2014,147,2,37,3,3,18.5,18.5
16586,AW00027585,Candace Subram,45,40-49,New,14-08-2013,152,1,563,4,4,563,563
4161,AW00015160,Candace Van,78,50 and above,New,28-01-2014,147,1,99,4,4,99,99
15748,AW00026747,Candice Cai,54,50 and above,Regular,13-10-2013,150,2,1938,3,3,969,149.0769
8233,AW00019232,Candice Chow,55,50 and above,New,31-10-2013,150,2,61,3,3,30.5,12.2
6494,AW00017493,Candice Gao,70,50 and above,New,12-12-2013,148,2,131,3,3,65.5,65.5
12229,AW00023228,Candice Guo,49,40-49,New,31-03-2013,157,1,63,3,3,63,63
2827,AW00013826,Candice He,42,40-49,New,06-11-2013,150,1,49,3,3,49,49
16819,AW00027818,Candice Hu,52,50 and above,New,27-12-2013,148,1,608,4,4,608,608
13857,AW00024856,Candice Huang,66,50 and above,New,09-10-2013,151,1,27,3,3,27,27
11209,AW00022208,Candice Liang,61,50 and above,New,31-03-2013,157,1,42,3,3,42,42
8507,AW00019506,Candice Lin,42,40-49,New,26-05-2013,155,2,3480,4,4,1740,580
17721,AW00028720,Candice Liu,44,40-49,New,02-02-2013,159,1,2419,2,2,2419,2419
10205,AW00021204,Candice Lu,54,50 and above,New,22-09-2013,151,1,75,3,3,75,75
16261,AW00027260,Candice Ma,50,50 and above,New,01-11-2012,162,1,2049,1,1,2049,2049
18179,AW00029178,Candice She,51,50 and above,New,24-04-2013,156,1,2452,4,4,2452,2452
8569,AW00019568,Candice Sun,51,50 and above,VIP,26-04-2013,156,2,6060,5,5,3030,303
8289,AW00019288,Candice Wang,61,50 and above,New,04-11-2013,150,2,2736,3,3,1368,248.7273
16325,AW00027324,Candice Xu,68,50 and above,New,09-12-2013,149,1,2365,3,3,2365,2365
14050,AW00025049,Candice Ye,47,40-49,New,29-04-2013,156,1,2393,2,2,2393,2393
14521,AW00025520,Candice Zeng,43,40-49,New,19-06-2013,154,1,114,4,4,114,114
12778,AW00023777,Candice Zhang,50,50 and above,New,01-05-2013,156,1,1179,3,3,1179,1179
14641,AW00025640,Candice Zhao,43,40-49,New,17-02-2013,158,1,2428,3,3,2428,2428
15390,AW00026389,Candice Zhou,60,50 and above,New,27-04-2013,156,1,36,3,3,36,36
10220,AW00021219,Candice Zhu,57,50 and above,Regular,22-09-2013,151,2,4697,5,5,2348.5,247.2105
15755,AW00026754,Candice Zimmerman,60,50 and above,Regular,20-11-2013,149,2,1938,3,3,969,138.4286
8922,AW00019921,Cara Cai,69,50 and above,New,13-04-2013,156,1,64,3,3,64,64
4643,AW00015642,Cara Gao,43,40-49,New,21-10-2013,150,2,3772,2,2,1886,342.9091
4722,AW00015721,Cara Guo,40,40-49,New,06-10-2013,151,2,119,4,4,59.5,39.6667
6632,AW00017631,Cara He,47,40-49,New,18-03-2013,157,1,98,4,4,98,98
9609,AW00020608,Cara Hu,46,40-49,VIP,27-07-2013,153,2,6035,4,4,3017.5,301.75
16588,AW00027587,Cara Li,52,50 and above,New,24-11-2013,149,1,1145,2,2,1145,1145
2516,AW00013515,Cara Liang,78,50 and above,VIP,27-12-2013,148,2,5948,5,5,2974,174.9412
18412,AW00029411,Cara Lin,51,50 and above,New,14-02-2013,158,1,1224,2,2,1224,1224
3423,AW00014422,Cara Lu,56,50 and above,New,06-04-2013,157,1,39,3,3,39,39
7886,AW00018885,Cara Ma,72,50 and above,New,09-02-2013,159,1,110,4,4,110,110
11647,AW00022646,Cara She,54,50 and above,New,16-02-2013,158,1,1155,2,2,1155,1155
6988,AW00017987,Cara Sun,54,50 and above,Regular,29-09-2013,151,2,2450,3,3,1225,87.5
10024,AW00021023,Cara Wang,45,40-49,New,16-05-2013,155,1,92,4,4,92,92
12143,AW00023142,Cara Wu,64,50 and above,New,13-09-2013,151,1,557,3,3,557,557
12527,AW00023526,Cara Xu,58,50 and above,New,27-03-2013,157,2,3563,2,2,1781.5,509
15230,AW00026229,Cara Ye,49,40-49,New,26-10-2013,150,1,2419,2,2,2419,2419
9445,AW00020444,Cara Zeng,59,50 and above,VIP,23-07-2013,153,2,6085,5,5,3042.5,320.2632
1352,AW00012351,Cara Zhang,41,40-49,New,27-01-2014,147,3,186,7,7,62,26.5714
16514,AW00027513,Cara Zheng,63,50 and above,New,05-07-2013,154,1,563,3,3,563,563
351,AW00011350,Cara Zhou,83,50 and above,New,05-02-2013,159,1,38,3,3,38,38
4166,AW00015165,Carl Anand,77,50 and above,New,08-07-2013,154,1,40,2,2,40,40
58,AW00011057,Carl Andersen,56,50 and above,VIP,21-05-2013,155,3,8088,4,4,2696,311.0769
5312,AW00016311,Carl Beck,52,50 and above,New,04-01-2013,160,2,2988,5,5,1494,271.6364
7933,AW00018932,Carl Chande,56,50 and above,New,15-05-2013,155,2,59,3,3,29.5,59
3316,AW00014315,Carl Chander,56,50 and above,New,05-10-2013,151,2,109,5,5,54.5,21.8
7285,AW00018284,Carl Deng,54,50 and above,VIP,26-02-2013,158,2,6029,3,3,3014.5,301.45
6250,AW00017249,Carl Goel,48,40-49,Regular,26-09-2013,151,2,4426,4,4,2213,147.5333
16598,AW00027597,Carl Jai,54,50 and above,New,28-09-2013,151,1,564,5,5,564,564
1744,AW00012743,Carl Kumar,47,40-49,New,17-10-2013,150,1,70,2,2,70,70
17951,AW00028950,Carl Lal,42,40-49,New,16-04-2013,156,1,45,2,2,45,45
10124,AW00021123,Carl Luo,46,40-49,New,13-10-2013,150,1,30,2,2,30,30
1972,AW00012971,Carl Nara,60,50 and above,New,11-07-2013,153,1,22,1,1,22,22
18002,AW00029001,Carl Nath,62,50 and above,New,04-12-2013,149,1,625,3,3,625,625
2796,AW00013795,Carl Raje,56,50 and above,Regular,03-03-2013,158,2,4357,3,3,2178.5,207.4762
8596,AW00019595,Carl Raji,57,50 and above,VIP,12-04-2013,156,2,6094,6,6,3047,320.7368
13920,AW00024919,Carl Shan,50,50 and above,New,02-05-2013,156,2,2212,6,6,1106,221.2
10376,AW00021375,Carl Sharma,71,50 and above,New,02-03-2013,158,1,40,2,2,40,40
1318,AW00012317,Carl She,67,50 and above,New,24-03-2013,157,3,6823,9,8,2274.3333,852.875
8191,AW00019190,Carl Shen,49,40-49,New,07-09-2013,152,1,27,2,2,27,27
10239,AW00021238,Carl Tang,40,40-49,New,18-01-2014,147,2,39,5,3,19.5,4.3333
7137,AW00018136,Carl Xie,58,50 and above,VIP,21-11-2013,149,3,6905,5,5,2301.6667,575.4167
13161,AW00024160,Carl Yuan,40,40-49,New,14-08-2013,152,2,3047,3,3,1523.5,304.7
5711,AW00016710,Carla Arthur,60,50 and above,New,27-12-2013,148,2,91,4,4,45.5,18.2
4255,AW00015254,Carla Chapman,40,40-49,Regular,12-10-2013,150,2,1624,4,4,812,81.2
15856,AW00026855,Carla Fernandez,54,50 and above,New,02-11-2013,150,1,1701,1,1,1701,1701
3173,AW00014172,Carla Garcia,76,50 and above,New,18-09-2013,151,2,75,6,6,37.5,15
7337,AW00018336,Carla Gonzalez,78,50 and above,VIP,19-12-2013,148,2,6144,7,7,3072,204.8
16002,AW00027001,Carla Kapoor,44,40-49,New,17-03-2013,157,1,30,2,2,30,30
17327,AW00028326,Carla Lopez,51,50 and above,New,13-02-2013,158,1,2442,4,4,2442,2442
17136,AW00028135,Carla Madan,63,50 and above,New,02-12-2013,149,1,549,2,2,549,549
14655,AW00025654,Carla Malhotra,41,40-49,New,17-01-2014,147,1,40,2,2,40,40
13853,AW00024852,Carla Martinez,74,50 and above,New,24-06-2013,154,1,2457,3,3,2457,2457
10564,AW00021563,Carla Mehta,48,40-49,New,01-03-2013,158,1,40,2,2,40,40
13134,AW00024133,Carla Patel,46,40-49,New,12-05-2013,155,1,49,3,3,49,49
568,AW00011567,Carla Perez,47,40-49,New,15-03-2013,157,1,54,1,1,54,54
3525,AW00014524,Carla Prasad,42,40-49,Regular,05-08-2013,153,2,3001,3,3,1500.5,176.5294
336,AW00011335,Carla Raman,48,40-49,VIP,04-01-2013,160,2,5744,4,4,2872,410.2857
8594,AW00019593,Carla Rana,57,50 and above,VIP,28-05-2013,155,2,5306,4,4,2653,252.6667
10231,AW00021230,Carla Rodriguez,67,50 and above,Regular,21-09-2013,151,2,4171,4,4,2085.5,219.5263
7275,AW00018274,Carla Sanchez,47,40-49,New,26-10-2013,150,2,31,2,2,15.5,31
16507,AW00027506,Carla Srini,45,40-49,New,15-07-2013,153,1,33,3,3,33,33
9612,AW00020611,Carla Sullivan,47,40-49,VIP,28-07-2013,153,2,6021,2,2,3010.5,301.05
14548,AW00025547,Carla Suri,81,50 and above,New,10-02-2013,158,1,4,1,1,4,4
8057,AW00019056,Carla Van,67,50 and above,New,18-02-2013,158,1,38,3,3,38,38
8823,AW00019822,Carlos Adams,50,50 and above,New,29-06-2013,154,1,37,3,3,37,37
18271,AW00029270,Carlos Allen,60,50 and above,New,25-08-2013,152,1,12,2,2,12,12
5781,AW00016780,Carlos Bailey,75,50 and above,New,05-09-2013,152,1,55,2,2,55,55
4420,AW00015419,Carlos Baker,47,40-49,Regular,31-07-2013,153,2,3103,2,2,1551.5,238.6923
13757,AW00024756,Carlos Bell,56,50 and above,New,19-08-2013,152,1,2398,3,3,2398,2398
3629,AW00014628,Carlos Brooks,59,50 and above,New,09-10-2013,151,1,5,1,1,5,5
8247,AW00019246,Carlos Campbell,49,40-49,New,10-07-2013,153,1,70,1,1,70,70
14868,AW00025867,Carlos Carter,74,50 and above,VIP,29-06-2013,154,2,5784,2,2,2892,206.5714
5224,AW00016223,Carlos Collins,67,50 and above,New,14-02-2013,158,1,563,4,4,563,563
15956,AW00026955,Carlos Cook,50,50 and above,New,01-08-2013,153,1,565,3,3,565,565
6609,AW00017608,Carlos Cooper,55,50 and above,New,06-08-2013,153,1,1701,1,1,1701,1701
9481,AW00020480,Carlos Cox,52,50 and above,New,17-07-2013,153,1,1155,2,2,1155,1155
5681,AW00016680,Carlos Edwards,57,50 and above,New,17-10-2013,150,2,105,5,5,52.5,52.5
12539,AW00023538,Carlos Evans,46,40-49,New,17-07-2013,153,2,4198,3,3,2099,419.8
9472,AW00020471,Carlos Gonzalez,88,50 and above,New,02-12-2013,149,1,74,3,3,74,74
782,AW00011781,Carlos Gray,49,40-49,New,09-12-2013,149,2,134,5,5,67,14.8889
7388,AW00018387,Carlos Green,51,50 and above,New,03-04-2013,157,1,5,1,1,5,5
10426,AW00021425,Carlos Hall,64,50 and above,New,07-07-2013,154,1,10,1,1,10,10
9120,AW00020119,Carlos Hernandez,47,40-49,New,04-10-2013,151,1,70,1,1,70,70
1920,AW00012919,Carlos Hill,53,50 and above,New,07-11-2013,150,4,257,13,9,64.25,32.125
16892,AW00027891,Carlos Howard,54,50 and above,New,13-09-2013,151,1,598,5,5,598,598
17356,AW00028355,Carlos James,55,50 and above,New,17-04-2011,180,1,3578,1,1,3578,3578
17562,AW00028561,Carlos Kelly,49,40-49,New,23-11-2013,149,1,23,2,2,23,23
13520,AW00024519,Carlos King,40,40-49,New,06-10-2013,151,1,39,3,3,39,39
7618,AW00018617,Carlos Lopez,57,50 and above,New,12-04-2013,156,1,1147,3,3,1147,1147
9771,AW00020770,Carlos Mitchell,62,50 and above,New,10-11-2013,149,1,50,3,3,50,50
14820,AW00025819,Carlos Morgan,47,40-49,Regular,13-08-2013,152,2,1873,3,3,936.5,81.4348
11292,AW00022291,Carlos Morris,52,50 and above,New,31-05-2013,155,1,575,2,2,575,575
2276,AW00013275,Carlos Murphy,55,50 and above,New,10-02-2013,158,1,22,1,1,22,22
17978,AW00028977,Carlos Nelson,80,50 and above,New,30-05-2013,155,1,75,2,2,75,75
9677,AW00020676,Carlos Parker,54,50 and above,New,13-04-2013,156,1,15,2,2,15,15
3028,AW00014027,Carlos Perez,47,40-49,New,07-08-2013,153,1,22,1,1,22,22
4575,AW00015574,Carlos Peterson,57,50 and above,New,07-01-2014,148,1,127,3,3,127,127
16751,AW00027750,Carlos Phillips,44,40-49,New,16-09-2013,151,1,23,2,2,23,23
10323,AW00021322,Carlos Ramirez,55,50 and above,New,21-08-2013,152,1,15,2,2,15,15
10751,AW00021750,Carlos Reed,72,50 and above,New,02-04-2013,157,1,69,3,3,69,69
11191,AW00022190,Carlos Richardson,44,40-49,New,22-10-2013,150,1,37,3,3,37,37
7691,AW00018690,Carlos Rivera,91,50 and above,New,17-10-2013,150,1,120,2,2,120,120
12197,AW00023196,Carlos Roberts,43,40-49,New,06-06-2013,155,1,40,2,2,40,40
8646,AW00019645,Carlos Rogers,43,40-49,New,21-06-2013,154,2,134,6,5,67,67
6571,AW00017570,Carlos Sanchez,50,50 and above,New,26-02-2013,158,1,69,3,3,69,69
9128,AW00020127,Carlos Sanders,49,40-49,New,12-04-2013,156,1,70,1,1,70,70
6831,AW00017830,Carlos Scott,58,50 and above,New,25-07-2013,153,2,2751,3,3,1375.5,343.875
14140,AW00025139,Carlos Short,50,50 and above,New,18-10-2013,150,1,60,3,3,60,60
16996,AW00027995,Carlos Stewart,83,50 and above,New,02-03-2013,158,1,5,1,1,5,5
9034,AW00020033,Carlos Turner,46,40-49,New,09-12-2013,149,1,567,3,3,567,567
1901,AW00012900,Carlos Ward,50,50 and above,New,19-11-2013,149,1,22,1,1,22,22
12856,AW00023855,Carlos Watson,51,50 and above,New,20-11-2013,149,1,624,4,4,624,624
4516,AW00015515,Carlos Wright,51,50 and above,New,30-11-2013,149,1,7,2,2,7,7
6806,AW00017805,Carlos Young,56,50 and above,New,30-05-2013,155,1,32,2,2,32,32
14919,AW00025918,Carly Anand,74,50 and above,Regular,05-11-2013,150,2,1260,3,3,630,52.5
1626,AW00012625,Carly Andersen,68,50 and above,New,04-09-2013,152,1,100,4,4,100,100
9598,AW00020597,Carly Beck,73,50 and above,New,10-06-2013,154,1,120,4,4,120,120
15962,AW00026961,Carly Chander,52,50 and above,New,24-06-2013,154,1,1269,2,2,1269,1269
11453,AW00022452,Carly Deng,51,50 and above,New,29-08-2013,152,1,1736,2,2,1736,1736
1990,AW00012989,Carly Goel,50,50 and above,VIP,06-10-2013,151,3,6817,8,8,2272.3333,378.7222
11987,AW00022986,Carly Jai,80,50 and above,Regular,16-07-2013,153,2,2757,3,3,1378.5,229.75
13713,AW00024712,Carly Kumar,48,40-49,New,02-11-2013,150,1,1120,1,1,1120,1120
5293,AW00016292,Carly Lal,51,50 and above,New,25-03-2013,157,1,32,2,2,32,32
374,AW00011373,Carly Luo,71,50 and above,New,27-08-2013,152,1,38,3,3,38,38
6256,AW00017255,Carly Nath,44,40-49,Regular,05-09-2013,152,2,4441,4,4,2220.5,153.1379
7967,AW00018966,Carly Rai,78,50 and above,New,08-03-2013,158,1,79,2,2,79,79
4577,AW00015576,Carly Raje,50,50 and above,New,21-10-2013,150,2,4344,2,1,2172,434.4
12347,AW00023346,Carly Raji,61,50 and above,New,20-04-2013,156,1,5,1,1,5,5
7632,AW00018631,Carly Shan,49,40-49,New,04-12-2013,149,1,25,1,1,25,25
9778,AW00020777,Carly Sharma,61,50 and above,New,09-01-2014,148,1,10,1,1,10,10
11916,AW00022915,Carly Shen,53,50 and above,New,27-06-2013,154,1,14,2,2,14,14
11471,AW00022470,Carly Tang,53,50 and above,New,02-11-2013,150,1,1736,2,2,1736,1736
2254,AW00013253,Carly Xie,51,50 and above,New,27-05-2013,155,3,6774,6,6,2258,1129
17848,AW00028847,Carly Xu,52,50 and above,Regular,12-04-2013,156,2,4355,3,3,2177.5,197.9545
8840,AW00019839,Carly Yuan,77,50 and above,New,25-09-2013,151,2,195,5,4,97.5,39
1568,AW00012567,Carmen Arthur,73,50 and above,New,05-10-2013,151,2,43,3,3,21.5,6.1429
12316,AW00023315,Carmen Chandra,73,50 and above,New,27-10-2013,150,1,15,3,3,15,15
13782,AW00024781,Carmen Garcia,42,40-49,New,04-01-2012,172,1,2182,1,1,2182,2182
14503,AW00025502,Carmen Kim,57,50 and above,New,15-12-2013,148,1,1174,2,2,1174,1174
2529,AW00013528,Carmen Lopez,43,40-49,Regular,19-08-2013,152,2,4530,5,5,2265,348.4615
4568,AW00015567,Carmen Madan,61,50 and above,New,07-12-2013,149,2,4720,6,6,2360,1180
7030,AW00018029,Carmen Malhotra,42,40-49,New,26-08-2013,152,1,83,3,3,83,83
3170,AW00014169,Carmen Martinez,47,40-49,Regular,18-08-2013,152,2,3262,3,3,1631,181.2222
16437,AW00027436,Carmen Mehta,63,50 and above,New,16-11-2013,149,1,94,2,2,94,94
10715,AW00021714,Carmen Patel,62,50 and above,New,02-01-2014,148,1,65,3,3,65,65
2140,AW00013139,Carmen Perez,59,50 and above,VIP,21-11-2013,149,3,6854,7,7,2284.6667,403.1765
7929,AW00018928,Carmen Prasad,54,50 and above,VIP,24-04-2013,156,2,6094,6,6,3047,304.7
7828,AW00018827,Carmen Raman,53,50 and above,New,27-12-2013,148,1,2330,2,2,2330,2330
3941,AW00014940,Carmen Rana,48,40-49,VIP,16-07-2013,153,3,8367,8,8,2789,418.35
1583,AW00012582,Carmen Sara,43,40-49,New,02-11-2013,150,2,84,3,3,42,28
17723,AW00028722,Carmen Stone,46,40-49,New,24-07-2013,153,1,120,2,2,120,120
18474,AW00029473,Carmen Subram,60,50 and above,New,03-06-2013,155,1,2419,2,2,2419,2419
13251,AW00024250,Carmen Suri,73,50 and above,New,22-09-2013,151,2,2739,4,4,1369.5,249
9165,AW00020164,Carol Ann Rockne,77,50 and above,Regular,18-09-2013,151,2,3150,3,3,1575,112.5
8870,AW00019869,Carol Brooks,72,50 and above,New,12-10-2013,150,1,609,4,4,609,609
1606,AW00012605,Carol Cooper,49,40-49,New,12-05-2013,155,1,10,1,1,10,10
17055,AW00028054,Carol Cox,69,50 and above,New,30-03-2013,157,1,25,2,2,25,25
171,AW00011170,Carol Howard,52,50 and above,New,29-12-2013,148,2,157,7,7,78.5,39.25
16045,AW00027044,Carol Long,62,50 and above,New,27-08-2012,164,1,2049,1,1,2049,2049
6657,AW00017656,Carol Martinez,46,40-49,New,20-11-2013,149,1,578,4,4,578,578
15821,AW00026820,Carol Nath,53,50 and above,New,03-01-2014,148,1,4,1,1,4,4
2521,AW00013520,Carol Nelson,42,40-49,New,26-02-2013,158,2,4551,4,4,2275.5,568.875
11371,AW00022370,Carol Patterson,61,50 and above,New,26-12-2013,148,1,160,4,4,160,160
10511,AW00021510,Carol Perry,65,50 and above,New,02-04-2013,157,1,129,5,5,129,129
50,AW00011049,Carol Rai,40,40-49,New,29-10-2013,150,2,81,5,5,40.5,11.5714
5004,AW00016003,Carol Robinson,83,50 and above,New,03-04-2013,157,1,5,1,1,5,5
1829,AW00012828,Carol Rubio,50,50 and above,New,18-03-2013,157,1,55,2,2,55,55
6984,AW00017983,Carol Saunders,53,50 and above,New,08-10-2013,151,3,5785,8,7,1928.3333,642.7778
7506,AW00018505,Carol Scott,63,50 and above,New,21-01-2014,147,1,14,2,2,14,14
10919,AW00021918,Carol Serrano,59,50 and above,New,30-01-2013,159,1,69,3,3,69,69
14344,AW00025343,Carol Simmons,59,50 and above,New,07-04-2013,157,1,25,1,1,25,25
7562,AW00018561,Carol Torres,49,40-49,New,27-12-2013,148,1,2390,4,4,2390,2390
2898,AW00013897,Carol Washington,50,50 and above,New,09-06-2013,155,2,4499,3,3,2249.5,642.7143
11102,AW00022101,Carol White,55,50 and above,New,06-10-2013,151,1,32,2,2,32,32
1929,AW00012928,Carol Wright,50,50 and above,New,03-11-2013,150,4,247,10,9,61.75,35.2857
2581,AW00013580,Carol Xu,74,50 and above,VIP,27-12-2013,148,4,7285,7,6,1821.25,220.7576
13455,AW00024454,Carol Zhou,56,50 and above,New,11-06-2013,154,1,21,1,1,21,21
6655,AW00017654,Caroline Alexander,45,40-49,New,16-11-2013,149,1,1760,3,3,1760,1760
974,AW00011973,Caroline Barnes,46,40-49,New,10-03-2013,157,2,89,5,5,44.5,89
6509,AW00017508,Caroline Bennett,47,40-49,New,22-11-2013,149,1,2325,3,3,2325,2325
18137,AW00029136,Caroline Bryant,56,50 and above,New,10-06-2011,178,1,3578,1,1,3578,3578
691,AW00011690,Caroline Butler,50,50 and above,VIP,26-04-2013,156,2,5904,4,4,2952,328
5569,AW00016568,Caroline Coleman,98,50 and above,New,11-02-2013,158,1,70,3,3,70,70
9573,AW00020572,Caroline Diaz,67,50 and above,New,19-08-2013,152,1,79,4,4,79,79
8156,AW00019155,Caroline Flores,56,50 and above,New,05-05-2013,156,1,79,2,2,79,79
3241,AW00014240,Caroline Foster,79,50 and above,Regular,27-06-2013,154,2,3391,6,6,1695.5,260.8462
16577,AW00027576,Caroline Gonzales,56,50 and above,New,11-12-2012,160,1,2071,1,1,2071,2071
6727,AW00017726,Caroline Griffin,40,40-49,Regular,03-06-2013,155,2,4721,5,5,2360.5,188.84
9083,AW00020082,Caroline Henderson,67,50 and above,New,08-01-2014,148,2,138,6,6,69,27.6
17303,AW00028302,Caroline Hughes,71,50 and above,New,06-03-2013,158,1,79,2,2,79,79
18152,AW00029151,Caroline Long,59,50 and above,New,04-07-2011,178,1,3578,1,1,3578,3578
7454,AW00018453,Caroline Patterson,43,40-49,New,04-11-2013,150,1,5,1,1,5,5
8862,AW00019861,Caroline Perry,73,50 and above,New,12-06-2013,154,1,79,2,2,79,79
7052,AW00018051,Caroline Price,59,50 and above,New,02-12-2013,149,1,1736,2,2,1736,1736
6574,AW00017573,Caroline Ross,51,50 and above,New,13-08-2013,152,1,1736,2,2,1736,1736
131,AW00011130,Caroline Russell,40,40-49,New,09-12-2013,149,1,37,2,2,37,37
2913,AW00013912,Caroline Simmons,50,50 and above,New,30-05-2013,155,2,4548,4,4,2274,758
